,index,pgid,year,quarter,lat,lon,iso3,wp_land_area,wp_pop_count,wp_pop_density,latbin,lonbin,ID,Severity,num_days,YEAR,num_days_multiply_pop_density,num_days_multiply_pop_density_log,boxcoxb,boxcoxb_log,num_days_multiply_pop_density_log_minmax,boxcoxb_log_minmax
13368,13368,147490,2023,4,12.25,124.75,PHL,2911.595264,392374.0193222177,134.76255583104893,12.5,124.5,5026.0,1.5,6.0,2021.0,808.5753349862936,6.696509832390127,6.019209172513277,0.557387287909594,0.56903181068617,0.557387287909594
13369,13369,148209,2023,4,12.75,124.25,PHL,914.606528,437626.09509999113,478.48564568740005,12.5,124.5,5026.0,1.5,6.0,2021.0,2870.9138741244005,7.962733941600217,7.402451292720939,0.6760469280000466,0.6855987985499981,0.6760469280000466
13385,13385,150363,2023,4,14.25,121.25,PHL,2227.080192,6427500.530085667,2886.0660487997675,14.5,121.5,4827.0,1.5,5.0,2019.0,14430.330243998837,9.577156833520354,9.180163038263574,0.8285456358032698,0.8342205253681191,0.8285456358032698
13386,13386,150364,2023,4,14.25,121.75,PHL,1531.869952,372972.39340016176,243.47523294207272,14.5,121.5,4827.0,1.5,5.0,2019.0,1217.3761647103636,7.105274238610843,6.464576864735839,0.5955925806020338,0.6066621442365394,0.5955925806020338
13387,13387,151084,2023,4,14.75,121.75,PHL,1233.912192,196181.7437203088,158.9916567744788,14.5,121.5,4827.0,1.5,5.0,2019.0,794.958283872394,6.679546777275593,6.000752720053938,0.5558040249549907,0.5674702133154622,0.5558040249549907
13388,13388,151083,2023,4,14.75,121.25,PHL,2983.06432,12309169.690010648,4126.3507486190065,14.5,121.5,4827.0,1.5,5.0,2019.0,20631.753743095032,9.934635079614653,9.575687326302857,0.8624751763949978,0.8671295199694395,0.8624751763949978
13394,13394,151803,2023,4,15.25,121.25,PHL,2707.354368,426779.32763756666,157.63703956968175,15.5,121.5,4979.0,1.5,9.0,2020.0,1418.7333561271357,7.2582243555876715,6.631519416274499,0.6099135319322213,0.6207425382992708,0.6099135319322213
13397,13397,152523,2023,4,15.75,121.25,PHL,2965.39392,530657.2930328179,178.95001721485215,15.5,121.5,4979.0,1.5,9.0,2020.0,1610.5501549336693,7.384951823907181,6.769958900389849,0.6217893844091319,0.6324089085367078,0.6217893844091319
13400,13400,153244,2023,4,16.25,121.75,PHL,2638.022912,161217.6835512838,61.11307176974352,16.5,121.5,9837.0,3.5,10.0,4039.0,611.1307176974352,6.416945850713895,5.715301513095458,0.5313169615651097,0.5432955045913934,0.5313169615651097
13402,13402,153243,2023,4,16.25,121.25,PHL,2967.264,320131.88651116035,107.8879016195257,16.5,121.5,9837.0,3.5,10.0,4039.0,1078.879016195257,6.984604291801899,6.332979983839388,0.5843037120112952,0.5955534217577186,0.5843037120112952
13404,13404,153963,2023,4,16.75,121.25,PHL,2953.86752,458780.1250062684,155.31506470752907,16.5,121.5,9837.0,3.5,10.0,4039.0,1553.1506470752906,7.348684467718961,6.730328899675413,0.6183897759437295,0.6290701816574016,0.6183897759437295
13405,13405,153964,2023,4,16.75,121.75,PHL,2959.620096,1112922.475359508,376.03558539950797,16.5,121.5,9837.0,3.5,10.0,4039.0,3760.3558539950795,8.232534770850355,7.698507756616516,0.7014437496692908,0.7104363211971312,0.7014437496692908
13510,13510,86101,2023,4,-30.25,30.25,ZAF,2670.203904,182405.76427514176,68.3115487929201,-30.5,30.5,4732.0,1.0,3.0,2019.0,204.9346463787603,5.327558867866425,4.536904912127033,0.4302297299720363,0.44300791862226235,0.4302297299720363
13511,13511,85381,2023,4,-30.75,30.25,ZAF,2300.425984,409385.2734791164,177.96063699788064,-30.5,30.5,4732.0,1.0,3.0,2019.0,533.8819109936419,6.282045995417504,5.568863556860431,0.5187549704801209,0.5308767947589166,0.5187549704801209
13522,13522,86102,2023,4,-30.25,30.75,ZAF,1522.430592,472549.40711670206,310.391429073899,-30.5,30.5,4732.0,1.0,3.0,2019.0,931.1742872216971,6.837519800659381,6.172713295249789,0.5705554409684241,0.582013009780677,0.5705554409684241
13523,13523,86822,2023,4,-29.75,30.75,ZAF,2673.5872,2985810.56253529,1116.7806916996349,-29.5,30.5,4530.0,1.0,3.0,2017.0,3350.3420750989044,8.117116164025083,7.5718036352223885,0.6905746001379368,0.6998110304265626,0.6905746001379368
13524,13524,87541,2023,4,-29.25,30.25,ZAF,2685.773056,86635.9285176912,32.257352617395235,-29.5,30.5,4530.0,1.0,3.0,2017.0,96.7720578521857,4.582638829185876,3.737156516139306,0.3616243459655301,0.3744315232773917,0.3616243459655301
13530,13530,86821,2023,4,-29.75,30.25,ZAF,2681.462272,830841.4425098335,309.84640402571864,-29.5,30.5,4530.0,1.0,3.0,2017.0,929.539212077156,6.835764216061848,6.170801287188243,0.5703914218244734,0.5818513928860166,0.5703914218244734
13566,13566,87542,2023,4,-29.25,30.75,ZAF,2696.987904,204548.96014991828,75.84348444668377,-29.5,30.5,4530.0,1.0,3.0,2017.0,227.53045334005134,5.4316694764651,4.64909148115077,0.4398535100094319,0.45259220939728817,0.4398535100094319
13567,13567,88263,2023,4,-28.75,31.25,ZAF,2710.031872,172756.87730527262,63.747175481658914,-28.5,31.5,5146.0,1.5,4.0,2022.0,254.98870192663566,5.545133310406589,4.771465536068202,0.4503512103764015,0.4630375462518296,0.4503512103764015
13569,13569,88264,2023,4,-28.75,31.75,ZAF,2540.664832,478106.33942670457,188.18158672678655,-28.5,31.5,5146.0,1.5,4.0,2022.0,752.7263469071462,6.6250293669946485,5.941449810393202,0.5507168013851915,0.5624514095694566,0.5507168013851915
13573,13573,88984,2023,4,-28.25,31.75,ZAF,2722.914048,153555.95410452815,56.39397770095464,-28.5,31.5,5146.0,1.5,4.0,2022.0,225.57591080381857,5.423080035810592,4.639832110015476,0.43905920680659644,0.4518014763688706,0.43905920680659644
13574,13574,88983,2023,4,-28.25,31.25,ZAF,2722.914048,127833.96848261887,46.94748575575268,-28.5,31.5,5146.0,1.5,4.0,2022.0,187.78994302301072,5.240634984406021,4.443312718747721,0.4222010444516749,0.4350058159970591,0.4222010444516749
13585,13585,89700,2023,4,-27.75,29.75,ZAF,2732.558848,80231.48472141984,29.36130168985837,-27.5,29.5,4741.0,1.5,1.0,2019.0,29.36130168985837,3.413168826768341,2.493658769562534,0.2549524966150081,0.26677159594907907,0.2549524966150081
13706,13706,89695,2023,4,-27.75,27.25,ZAF,2735.591936,103585.151596553,37.86571755581934,-27.5,27.5,4985.0,1.5,3.0,2020.0,113.597152667458,4.741422958138276,3.9071732565761392,0.37620901262284523,0.38904898909401514,0.37620901262284523
13707,13707,89696,2023,4,-27.75,27.75,ZAF,2735.591936,29939.096340834472,10.944284469785217,-27.5,27.5,4985.0,1.5,3.0,2020.0,32.83285340935565,3.521432324767972,2.608067069845922,0.26476686500117974,0.27673819646286274,0.26476686500117974
13724,13724,89699,2023,4,-27.75,29.25,ZAF,2735.591936,3942.007179587591,1.4410070185217827,-27.5,29.5,4741.0,1.5,1.0,2019.0,1.4410070185217827,0.8924106666716557,-0.10732304959770603,0.031830628046524465,0.03471379218562008,0.031830628046524465
13726,13726,90419,2023,4,-27.25,29.25,ZAF,2748.047872,23764.041570219528,8.647608294001193,-27.5,29.5,4741.0,1.5,1.0,2019.0,8.647608294001193,2.2667100394509783,1.2931668709791324,0.15196984843189396,0.16123005193996182,0.15196984843189396
13728,13728,90420,2023,4,-27.25,29.75,ZAF,2748.047872,68280.92668549526,24.847065941322604,-27.5,29.5,4741.0,1.5,1.0,2019.0,24.847065941322604,3.2521970912754217,2.323849859656021,0.2403856584315135,0.2519527418448652,0.2403856584315135
13742,13742,90415,2023,4,-27.25,27.25,ZAF,2748.047872,15611.619290716932,5.680985200361507,-27.5,27.5,4985.0,1.5,3.0,2020.0,17.042955601084522,2.892755337195124,1.9460489118770619,0.2079764917105399,0.21886298918507024,0.2079764917105399
13743,13743,90416,2023,4,-27.25,27.75,ZAF,2744.231424,46296.904682379376,16.87062697317884,-27.5,27.5,4985.0,1.5,3.0,2020.0,50.61188091953652,3.9437518963625817,3.0558105584363036,0.3031759623188657,0.3156164013703938,0.3031759623188657
13762,13762,91137,2023,4,-26.75,28.25,ZAF,2699.030528,198351.61177602087,73.48994748977545,-26.5,28.5,10005.0,3.0,10.0,4041.0,734.8994748977544,6.601093526381211,5.915419732560232,0.5484838447523187,0.560247906396517,0.5484838447523187
13764,13764,91138,2023,4,-26.75,28.75,ZAF,2757.210368,47777.01637520247,17.328027244384156,-26.5,28.5,10005.0,3.0,10.0,4041.0,173.28027244384157,5.160664764501643,4.357268465679169,0.4148198492496134,0.4276438588322437,0.4148198492496134
13766,13766,91857,2023,4,-26.25,28.25,ZAF,2770.003456,5485508.737233691,1980.325593223264,-26.5,28.5,10005.0,3.0,10.0,4041.0,19803.255932232638,9.893652139657386,9.530310100240232,0.8585825496203838,0.8633566824204824,0.8585825496203838
13767,13767,91858,2023,4,-26.25,28.75,ZAF,2772.312064,195110.59464158973,70.37829441180462,-26.5,28.5,10005.0,3.0,10.0,4041.0,703.7829441180462,6.557889874723658,5.868446648061161,0.5444543193213252,0.5562706329408879,0.5444543193213252
13771,13771,92578,2023,4,-25.75,28.75,ZAF,2784.125952,208289.6855533978,74.81331273959469,-25.5,28.5,4588.0,1.5,2.0,2018.0,149.62662547918939,5.014804095749774,4.200482189423923,0.40137014088707684,0.41421611039455547,0.40137014088707684
13792,13792,92577,2023,4,-25.75,28.25,ZAF,2784.125952,3586043.7150266496,1288.032142529538,-25.5,28.5,4588.0,1.5,2.0,2018.0,2576.064285059076,7.854406156037414,7.283706034305849,0.66586051925776,0.6756262798045668,0.66586051925776
13795,13795,93298,2023,4,-25.25,28.75,ZAF,2785.630208,456891.7884898589,164.01738722452097,-25.5,28.5,4588.0,1.5,2.0,2018.0,328.03477444904195,5.796163442593295,5.042601100321345,0.4736102248323593,0.4861470622997568,0.4736102248323593
13796,13796,93297,2023,4,-25.25,28.25,ZAF,2795.736064,973837.9836495116,348.32972832785674,-25.5,28.5,4588.0,1.5,2.0,2018.0,696.6594566557135,6.547731099260629,5.857403531410365,0.5435069998115176,0.5553354289375072,0.5435069998115176
13798,13798,94020,2023,4,-24.75,29.75,ZAF,2807.130112,346169.3595370425,123.3178889917599,-24.5,29.5,5024.0,1.5,10.0,2021.0,1233.178889917599,7.118161161476872,6.478636622848215,0.5967986788063907,0.6078484980347336,0.5967986788063907
13801,13801,94019,2023,4,-24.75,29.25,ZAF,2805.571072,97185.18071908038,34.64007085366767,-24.5,29.5,5024.0,1.5,10.0,2021.0,346.40070853667675,5.850478893346309,5.1013362066444286,0.4786487401256365,0.4911472739073959,0.4786487401256365
13866,13866,94740,2023,4,-24.25,29.75,ZAF,2818.301952,224935.88811228343,79.8125580378846,-24.5,29.5,5024.0,1.5,10.0,2021.0,798.125580378846,6.6835181053545405,6.005073490444134,0.5561746766665921,0.5678358087488573,0.5561746766665921
13867,13867,94739,2023,4,-24.25,29.25,ZAF,2818.301952,137024.82642826135,48.61964003928752,-24.5,29.5,5024.0,1.5,10.0,2021.0,486.19640039287515,6.188667328012226,5.467579699785826,0.5100664655164048,0.522280472898514,0.5100664655164048
13887,13887,95461,2023,4,-23.75,30.25,ZAF,2828.556288,409111.98650798434,144.6363249844524,-23.5,30.5,5015.0,1.5,3.0,2021.0,433.9089749533572,6.075136756211436,5.344529401328676,0.4995107544701302,0.5118289922411666,0.4995107544701302
13889,13889,95462,2023,4,-23.75,30.75,ZAF,2829.341952,109085.76858521592,38.5551730529092,-23.5,30.5,5015.0,1.5,3.0,2021.0,115.66551915872759,4.7593110299846435,3.9263427644495286,0.3778534441158842,0.3906957423335531,0.3778534441158842
13892,13892,96181,2023,4,-23.25,30.25,ZAF,2836.837632,464279.6403958556,163.66098473832412,-23.5,30.5,5015.0,1.5,3.0,2021.0,490.9829542149723,6.198444069987597,5.47818095224135,0.5109758802764842,0.5231805073828533,0.5109758802764842
13992,13992,96875,2023,4,-22.75,17.25,NAM,2850.575872,414659.2458180428,145.46507949185462,-22.5,17.5,5009.0,1.5,12.0,2021.0,1745.5809539022555,7.465415415249534,6.85791373114782,0.6293344760525174,0.6398162848512651,0.6293344760525174
14014,14014,96876,2023,4,-22.75,17.75,NAM,2850.575872,2651.8488751934838,0.9302853157642541,-22.5,17.5,5009.0,1.5,12.0,2021.0,11.163423789171048,2.4984333985164513,1.5339931146577646,0.1726288169391225,0.18256221090572416,0.1726288169391225
14015,14015,97595,2023,4,-22.25,17.25,NAM,2860.908032,53607.88016784071,18.738064827048838,-22.5,17.5,5009.0,1.5,12.0,2021.0,224.85677792458605,5.419901072385682,4.6364053694656615,0.4387652482910306,0.45150882502202305,0.4387652482910306
14018,14018,97596,2023,4,-22.25,17.75,NAM,2860.908032,2032.973954512713,0.7106044415875558,-22.5,17.5,5009.0,1.5,12.0,2021.0,8.527253299050669,2.2541564598647112,1.2801503757307633,0.15085324518590643,0.16007438530193446,0.15085324518590643
14106,14106,101221,2023,4,-19.75,30.25,ZWE,2908.400896,90685.78054764554,31.180632859922465,-19.5,30.5,4724.0,1.5,6.0,2019.0,187.08379715953478,5.236887593094026,4.439279390193024,0.4218550505669636,0.4346608358988213,0.4218550505669636
14108,14108,101222,2023,4,-19.75,30.75,ZWE,2909.208064,71252.71977910405,24.492136076762936,-19.5,30.5,4724.0,1.5,6.0,2019.0,146.95281646057762,4.996893415235337,4.181243757463588,0.39971979683019165,0.4125672758296681,0.39971979683019165
14111,14111,101942,2023,4,-19.25,30.75,ZWE,2918.237952,94266.8176462154,32.30264947435492,-19.5,30.5,4724.0,1.5,6.0,2019.0,193.81589684612953,5.272054993865138,4.477135199218532,0.42510246228807674,0.4378983022754851,0.42510246228807674
14112,14112,101941,2023,4,-19.25,30.25,ZWE,2910.122496,52481.47988792077,18.0341136704923,-19.5,30.5,4724.0,1.5,6.0,2019.0,108.20468202295379,4.693223938059744,3.8555374494021084,0.3717795015448203,0.38461184834801593,0.3717795015448203
14157,14157,94028,2023,4,-24.75,33.75,MOZ,2781.363968,422806.9504461196,152.0142474377951,-24.5,33.5,4573.0,1.0,2.0,2018.0,304.0284948755902,5.720405198065099,4.960719252428548,0.46658609618636215,0.4791728542537481,0.46658609618636215
14159,14159,94027,2023,4,-24.75,33.25,MOZ,2758.72256,315496.4767186419,114.36324960442629,-24.5,33.5,4573.0,1.0,2.0,2018.0,228.72649920885257,5.436889467467961,4.654718921246322,0.44033625269533894,0.45307275515806933,0.44033625269533894
14160,14160,94748,2023,4,-24.25,33.75,MOZ,2763.569664,31945.25494182718,11.559417284813263,-24.5,33.5,4573.0,1.0,2.0,2018.0,23.118834569626525,3.1829930526827814,2.250960179156885,0.234132911260225,0.2455819056966035,0.234132911260225
14164,14164,94747,2023,4,-24.25,33.25,MOZ,2793.293568,51722.04489375775,18.51650878600303,-24.5,33.5,4573.0,1.0,2.0,2018.0,37.03301757200606,3.6384546659394985,2.7319069960066424,0.27539031324092333,0.2875111249862722,0.27539031324092333
14235,14235,96182,2023,4,-23.25,30.75,ZAF,2839.992064,279950.5132595778,98.5743998401461,-23.5,30.5,5015.0,1.5,3.0,2021.0,295.7231995204383,5.692799716085044,4.930894329528058,0.46402760366694235,0.4766315285440744,0.46402760366694235
14266,14266,99790,2023,4,-20.75,34.75,MOZ,2430.373632,32243.9886945505,13.267091228280123,-20.5,34.5,10027.0,2.0,19.0,4041.0,252.07473333732233,5.533684833793941,4.759112938087732,0.4492915587007248,0.4619836139939779,0.4492915587007248
14269,14269,99789,2023,4,-20.75,34.25,MOZ,2890.54208,38871.17916543991,13.447712605325542,-20.5,34.5,10027.0,2.0,19.0,4041.0,255.5065395011853,5.547154159417156,4.773646095384707,0.45053826684317066,0.4632235830524053,0.45053826684317066
14271,14271,100509,2023,4,-20.25,34.25,MOZ,2899.997952,61904.715897385584,21.346468832742673,-20.5,34.5,10027.0,2.0,19.0,4041.0,405.58290782211077,6.00778786347376,5.271581307595744,0.4932529963949678,0.5056289384708333,0.4932529963949678
14275,14275,100510,2023,4,-20.25,34.75,MOZ,1307.287424,26927.64310048244,20.598104598979482,-20.5,34.5,10027.0,2.0,19.0,4041.0,391.3639873806102,5.972189948200828,5.233038519801305,0.48994665308676644,0.5023518394743642,0.48994665308676644
14299,14299,99816,2023,4,-20.75,47.75,MDG,2890.54208,198182.68587461355,68.56246350671135,-20.5,47.5,4559.0,1.5,3.0,2018.0,205.68739052013404,5.33120746105398,4.540834895499192,0.4305668585236393,0.4433438034902887,0.4305668585236393
14303,14303,99815,2023,4,-20.75,47.25,MDG,2890.54208,227658.67774333,78.75985591717453,-20.5,47.5,4559.0,1.5,3.0,2018.0,236.2795677515236,5.469239056706926,4.6895989160827956,0.4433283880367869,0.45605081737374664,0.4433283880367869
14305,14305,100535,2023,4,-20.25,47.25,MDG,2899.997952,262977.53246616985,90.68197178718898,-20.5,47.5,4559.0,1.5,3.0,2018.0,272.0459153615669,5.609639969180528,4.841087585977928,0.4563236480747326,0.4689759475630545,0.4563236480747326
14306,14306,100536,2023,4,-20.25,47.75,MDG,2899.997952,119491.51678931976,41.20400040521124,-20.5,47.5,4559.0,1.5,3.0,2018.0,123.61200121563371,4.825204919657563,3.9969845626725675,0.38391335960720085,0.3967618503644571,0.38391335960720085
14309,14309,101254,2023,4,-19.75,46.75,MDG,2909.208064,277342.8484642536,95.33276491847838,-19.5,46.5,5155.0,2.0,12.0,2022.0,1143.9931790217406,7.043153958784343,6.396818953757759,0.5897800556561242,0.6009434299489474,0.5897800556561242
14310,14310,101253,2023,4,-19.75,46.25,MDG,2909.208064,142963.58376417906,49.14175288226448,-19.5,46.5,5155.0,2.0,12.0,2022.0,589.7010345871737,6.381310025771235,5.676604320481624,0.527997372838749,0.5400149156787404,0.527997372838749
14322,14322,101974,2023,4,-19.25,46.75,MDG,2902.819584,286965.36948812177,98.85745950931333,-19.5,46.5,5155.0,2.0,12.0,2022.0,1186.28951411176,7.079428268923625,6.436382075018182,0.5931739269538779,0.6042827970001815,0.5931739269538779
14323,14323,101973,2023,4,-19.25,46.25,MDG,2918.237952,198327.33027442492,67.96132924613028,-19.5,46.5,5155.0,2.0,12.0,2022.0,815.5359509535633,6.705070942002823,6.028524775630252,0.5581864149004059,0.5698199355947589,0.5581864149004059
14328,14328,102696,2023,4,-18.75,47.75,MDG,2926.149376,3044623.788118613,1040.4881627337036,-18.5,47.5,10014.0,3.5,9.0,4042.0,9364.393464603332,9.14477662836863,8.70264267964735,0.7875821681199995,0.7944161512767726,0.7875821681199995
14329,14329,102695,2023,4,-18.75,47.25,MDG,2926.96192,1349754.1710952583,461.1451081315258,-18.5,47.5,10014.0,3.5,9.0,4042.0,4150.305973183732,8.331178256052926,7.806859074356557,0.7107385276250324,0.7195173155162387,0.7107385276250324
14341,14341,103415,2023,4,-18.25,47.25,MDG,2935.547904,105539.0772658012,35.95208823606416,-18.5,47.5,10014.0,3.5,9.0,4042.0,323.5687941245774,5.782497514059145,5.027827011912054,0.47234284872538546,0.4848889942263396,0.47234284872538546
14343,14343,103416,2023,4,-18.25,47.75,MDG,2935.547904,135610.92908765774,46.19612199237943,-18.5,47.5,10014.0,3.5,9.0,4042.0,415.76509793141486,6.0325227487645305,5.2983683856132515,0.49555089131169805,0.5079060006848052,0.49555089131169805
14344,14344,104136,2023,4,-17.75,47.75,MDG,2943.881984,58756.662834030336,19.958905673995364,-17.5,47.5,5031.0,1.5,4.0,2021.0,79.83562269598146,4.392417743320509,3.5338238633785606,0.34418171676652565,0.35692001102120435,0.34418171676652565
14346,14346,104135,2023,4,-17.75,47.25,MDG,2943.881984,44515.421976724254,15.121333741863836,-17.5,47.5,5031.0,1.5,4.0,2021.0,60.485334967455344,4.11879869056363,3.2420342951774948,0.31915092523764343,0.33173098755369174,0.31915092523764343
14349,14349,104855,2023,4,-17.25,47.25,MDG,2951.987968,19967.372165701832,6.764042530711912,-17.5,47.5,5031.0,1.5,4.0,2021.0,27.056170122847647,3.334208576508103,2.410318183652531,0.24780323201083032,0.2595026153106107,0.24780323201083032
14350,14350,104856,2023,4,-17.25,47.75,MDG,2951.987968,24391.00729722024,8.26257002454701,-17.5,47.5,5031.0,1.5,4.0,2021.0,33.05028009818804,3.527838258646505,2.61484153372843,0.26534800364231914,0.2773279186228217,0.26534800364231914
14512,14512,102655,2023,4,-18.75,27.25,ZWE,2926.96192,20784.504680405844,7.1010505939229445,-18.5,27.5,9735.0,2.0,11.0,4040.0,78.1115565331524,4.370858964394698,3.510803428634647,0.3422069384818473,0.35493533713675923,0.3422069384818473
14514,14514,102656,2023,4,-18.75,27.75,ZWE,2926.96192,41365.318013757445,14.132509798336374,-18.5,27.5,9735.0,2.0,11.0,4040.0,155.45760778170012,5.052785096492214,4.241288873506207,0.4048706896165803,0.4177125932212503,0.4048706896165803
14516,14516,103375,2023,4,-18.25,27.25,ZWE,2935.547904,33590.76521611831,11.44275832472271,-18.5,27.5,9735.0,2.0,11.0,4040.0,125.87034157194981,4.843165632447691,4.016246868689689,0.385565751669236,0.39841529083728033,0.385565751669236
14528,14528,104104,2023,4,-17.75,31.75,ZWE,2943.881984,208336.05832975305,70.7691610812049,-17.5,31.5,4973.0,1.0,3.0,2020.0,212.30748324361468,5.362734708048096,4.574798582187955,0.43348038955320944,0.4462461619203739,0.43348038955320944
